fecha,tpm,imacec,ipc,dolar
2013-08-08,5.0,,,515.84
2013-08-09,5.0,,,510.65
2013-08-12,5.0,,,507.05
2013-08-13,5.0,,,506.78
2013-08-14,5.0,,,510.53
2013-08-16,5.0,,,509.12
2013-08-19,5.0,,,510.35
2013-08-20,5.0,,,516.83
2013-08-21,5.0,,,516.38
2013-08-22,5.0,,,515.87
2013-08-23,5.0,,,513.65
2013-08-26,5.0,,,509.75
2013-08-27,5.0,,,511.28
2013-08-28,5.0,,,515.16
2013-08-29,5.0,,,513.63
2013-08-30,5.0,,,511.65
2013-09-01,,4.4,0.5,
2013-09-02,5.0,,,509.74
2013-09-03,5.0,,,509.75
2013-09-04,5.0,,,510.38
2013-09-05,5.0,,,508.56
2013-09-06,5.0,,,509.46
2013-09-09,5.0,,,506.97
2013-09-10,5.0,,,507.74
2013-09-11,5.0,,,506.8
2013-09-12,5.0,,,503.92
2013-09-13,5.0,,,501.98
2013-09-16,5.0,,,504.14
2013-09-17,5.0,,,502.44
2013-09-23,5.0,,,503.23
2013-09-24,5.0,,,496.49
2013-09-25,5.0,,,497.19
2013-09-26,5.0,,,500.28
2013-09-27,5.0,,,500.22
2013-09-30,5.0,,,502.97
2013-10-01,5.0,2.6,0.1,504.2
2013-10-02,5.0,,,503.9
2013-10-03,5.0,,,502.75
2013-10-04,5.0,,,500.3
2013-10-07,5.0,,,498.88
2013-10-08,5.0,,,499.51
2013-10-09,5.0,,,498.95
2013-10-10,5.0,,,500.72
2013-10-11,5.0,,,498.36
2013-10-14,5.0,,,497.44
2013-10-15,5.0,,,498.77
2013-10-16,5.0,,,498.66
2013-10-17,5.0,,,496.89
2013-10-18,4.75,,,493.36
2013-10-21,4.75,,,495.99
2013-10-22,4.75,,,500.49
2013-10-23,4.75,,,500.01
2013-10-24,4.75,,,503.08
2013-10-25,4.75,,,504.61
2013-10-28,4.75,,,505.32
2013-10-29,4.75,,,506.97
2013-10-30,4.75,,,508.58
2013-11-01,,2.8,0.4,
2013-11-04,4.75,,,507.64
2013-11-05,4.75,,,512.53
2013-11-06,4.75,,,514.9
2013-11-07,4.75,,,514.72
2013-11-08,4.75,,,515.4
2013-11-11,4.75,,,518.05
2013-11-12,4.75,,,520.0
2013-11-13,4.75,,,520.69
2013-11-14,4.75,,,522.07
2013-11-15,4.75,,,520.89
2013-11-18,4.75,,,520.73
2013-11-19,4.75,,,517.33
2013-11-20,4.5,,,519.22
2013-11-21,4.5,,,522.67
2013-11-22,4.5,,,522.73
2013-11-25,4.5,,,520.37
2013-11-26,4.5,,,520.54
2013-11-27,4.5,,,522.23
2013-11-28,4.5,,,524.1
2013-11-29,4.5,,,528.19
2013-12-01,,2.6,0.6,
2013-12-02,4.5,,,529.64
2013-12-03,4.5,,,532.21
2013-12-04,4.5,,,532.97
2013-12-05,4.5,,,533.95
2013-12-06,4.5,,,531.15
2013-12-09,4.5,,,528.59
2013-12-10,4.5,,,527.08
2013-12-11,4.5,,,530.66
2013-12-12,4.5,,,532.04
2013-12-13,4.5,,,532.8
2013-12-16,4.5,,,529.5
2013-12-17,4.5,,,528.27
2013-12-18,4.5,,,526.38
2013-12-19,4.5,,,528.19
2013-12-20,4.5,,,530.02
2013-12-23,4.5,,,530.88
2013-12-24,4.5,,,527.65
2013-12-26,4.5,,,528.03
2013-12-27,4.5,,,525.24
2013-12-30,4.5,,,523.76
2014-01-01,,1.3,0.2,
2014-01-02,4.5,,,524.61
2014-01-03,4.5,,,529.55
2014-01-06,4.5,,,528.8
2014-01-07,4.5,,,531.14
2014-01-08,4.5,,,531.65
2014-01-09,4.5,,,532.14
2014-01-10,4.5,,,533.97
2014-01-13,4.5,,,531.17
2014-01-14,4.5,,,527.53
2014-01-15,4.5,,,527.76
2014-01-16,4.5,,,529.51
2014-01-17,4.5,,,531.68
2014-01-20,4.5,,,537.0
2014-01-21,4.5,,,541.59
2014-01-22,4.5,,,543.93
2014-01-23,4.5,,,544.24
2014-01-24,4.5,,,546.42
2014-01-27,4.5,,,550.53
2014-01-28,4.5,,,548.34
2014-01-29,4.5,,,547.07
2014-01-30,4.5,,,548.8
2014-01-31,4.5,,,547.22
2014-02-01,,3.3,0.5,
2014-02-03,4.5,,,553.84
2014-02-04,4.5,,,556.52
2014-02-05,4.5,,,557.55
2014-02-06,4.5,,,559.24
2014-02-07,4.5,,,556.14
2014-02-10,4.5,,,553.16
2014-02-11,4.5,,,555.35
2014-02-12,4.5,,,554.56
2014-02-13,4.5,,,552.91
2014-02-14,4.5,,,549.44
2014-02-17,4.5,,,546.94
2014-02-18,4.5,,,546.99
2014-02-19,4.25,,,548.11
2014-02-20,4.25,,,552.43
2014-02-21,4.25,,,555.37
2014-02-24,4.25,,,555.51
2014-02-25,4.25,,,555.1
2014-02-26,4.25,,,556.67
2014-02-27,4.25,,,559.02
2014-02-28,4.25,,,563.32
2014-03-01,,2.8,0.8,
2014-03-03,4.25,,,559.38
2014-03-04,4.25,,,561.52
2014-03-05,4.25,,,558.28
2014-03-06,4.25,,,562.7
2014-03-07,4.25,,,559.54
2014-03-10,4.25,,,561.55
2014-03-11,4.25,,,569.64
2014-03-12,4.25,,,570.69
2014-03-13,4.25,,,573.24
2014-03-14,4.0,,,570.84
2014-03-17,4.0,,,572.03
2014-03-18,4.0,,,570.35
2014-03-19,4.0,,,570.91
2014-03-20,4.0,,,569.66
2014-03-21,4.0,,,568.49
2014-03-24,4.0,,,561.91
2014-03-25,4.0,,,562.7
2014-03-26,4.0,,,559.57
2014-03-27,4.0,,,555.75
2014-03-28,4.0,,,551.43
2014-03-31,4.0,,,550.53
2014-04-01,4.0,2.1,0.6,551.18
2014-04-02,4.0,,,550.62
2014-04-03,4.0,,,553.6
2014-04-04,4.0,,,555.97
2014-04-07,4.0,,,555.08
2014-04-08,4.0,,,553.59
2014-04-09,4.0,,,546.72
2014-04-10,4.0,,,548.13
2014-04-11,4.0,,,544.96
2014-04-14,4.0,,,548.31
2014-04-15,4.0,,,549.04
2014-04-16,4.0,,,554.22
2014-04-17,4.0,,,555.84
2014-04-21,4.0,,,557.63
2014-04-22,4.0,,,557.02
2014-04-23,4.0,,,561.7
2014-04-24,4.0,,,563.76
2014-04-25,4.0,,,559.67
2014-04-28,4.0,,,560.36
2014-04-29,4.0,,,559.5
2014-04-30,4.0,,,560.56
2014-05-01,,2.6,0.3,
2014-05-02,4.0,,,564.59
2014-05-05,4.0,,,563.39
2014-05-06,4.0,,,565.09
2014-05-07,4.0,,,566.88
2014-05-08,4.0,,,566.11
2014-05-09,4.0,,,555.74
2014-05-12,4.0,,,555.77
2014-05-13,4.0,,,551.36
2014-05-14,4.0,,,549.05
2014-05-15,4.0,,,550.22
2014-05-16,4.0,,,553.62
2014-05-19,4.0,,,550.46
2014-05-20,4.0,,,548.61
2014-05-22,4.0,,,551.45
2014-05-23,4.0,,,550.7
2014-05-26,4.0,,,553.95
2014-05-27,4.0,,,554.04
2014-05-28,4.0,,,555.99
2014-05-29,4.0,,,552.98
2014-05-30,4.0,,,548.04
2014-06-01,,1.1,0.1,
2014-06-02,4.0,,,550.72
2014-06-03,4.0,,,550.23
2014-06-04,4.0,,,550.68
2014-06-05,4.0,,,552.62
2014-06-06,4.0,,,551.63
2014-06-09,4.0,,,549.59
2014-06-10,4.0,,,549.89
2014-06-11,4.0,,,553.12
2014-06-12,4.0,,,554.41
2014-06-13,4.0,,,553.43
2014-06-16,4.0,,,554.8
2014-06-17,4.0,,,556.76
2014-06-18,4.0,,,559.03
2014-06-19,4.0,,,559.12
2014-06-20,4.0,,,556.69
2014-06-23,4.0,,,557.14
2014-06-24,4.0,,,553.12
2014-06-25,4.0,,,550.64
2014-06-26,4.0,,,550.09
2014-06-27,4.0,,,550.02
2014-06-30,4.0,,,550.6
2014-07-01,4.0,0.9,0.2,552.72
2014-07-02,4.0,,,552.09
2014-07-03,4.0,,,552.18
2014-07-04,4.0,,,550.84
2014-07-07,4.0,,,548.72
2014-07-08,4.0,,,550.49
2014-07-09,4.0,,,552.37
2014-07-10,4.0,,,553.54
2014-07-11,4.0,,,553.29
2014-07-14,4.0,,,554.05
2014-07-15,4.0,,,553.93
2014-07-17,3.75,,,556.39
2014-07-18,3.75,,,562.92
2014-07-21,3.75,,,566.86
2014-07-22,3.75,,,565.86
2014-07-23,3.75,,,563.71
2014-07-24,3.75,,,563.88
2014-07-25,3.75,,,563.3
2014-07-28,3.75,,,563.48
2014-07-29,3.75,,,563.57
2014-07-30,3.75,,,565.88
2014-07-31,3.75,,,570.51
2014-08-01,3.75,0.3,0.3,573.14
2014-08-04,3.75,,,572.61
2014-08-05,3.75,,,571.75
2014-08-06,3.75,,,576.66
2014-08-07,3.75,,,577.36
2014-08-08,3.75,,,576.19
2014-08-11,3.75,,,576.14
2014-08-12,3.75,,,574.3
2014-08-13,3.75,,,576.23
2014-08-14,3.75,,,576.49
2014-08-18,3.5,,,576.49
2014-08-19,3.5,,,576.15
2014-08-20,3.5,,,578.54
2014-08-21,3.5,,,583.09
2014-08-22,3.5,,,582.76
2014-08-25,3.5,,,583.19
2014-08-26,3.5,,,583.13
2014-08-27,3.5,,,584.87
2014-08-28,3.5,,,588.67
2014-08-29,3.5,,,593.28
2014-09-01,3.5,1.4,0.8,590.91
2014-09-02,3.5,,,589.03
2014-09-03,3.5,,,591.55
2014-09-04,3.5,,,588.52
2014-09-05,3.5,,,591.43
2014-09-08,3.5,,,586.41
2014-09-09,3.5,,,585.29
2014-09-10,3.5,,,592.34
2014-09-11,3.5,,,590.82
2014-09-12,3.25,,,590.14
2014-09-15,3.25,,,590.6
2014-09-16,3.25,,,594.71
2014-09-17,3.25,,,593.76
2014-09-22,3.25,,,594.09
2014-09-23,3.25,,,600.36
2014-09-24,3.25,,,600.3
2014-09-25,3.25,,,598.87
2014-09-26,3.25,,,598.91
2014-09-29,3.25,,,599.66
2014-09-30,3.25,,,601.66
2014-10-01,3.25,1.5,1.0,599.22
2014-10-02,3.25,,,597.26
2014-10-03,3.25,,,596.08
2014-10-06,3.25,,,598.64
2014-10-07,3.25,,,597.72
2014-10-08,3.25,,,596.95
2014-10-09,3.25,,,594.71
2014-10-10,3.25,,,592.13
2014-10-13,3.25,,,594.3
2014-10-14,3.25,,,590.01
2014-10-15,3.25,,,588.4
2014-10-16,3.25,,,588.22
2014-10-17,3.0,,,591.16
2014-10-20,3.0,,,587.61
2014-10-21,3.0,,,587.12
2014-10-22,3.0,,,583.92
2014-10-23,3.0,,,584.14
2014-10-24,3.0,,,584.4
2014-10-27,3.0,,,584.2
2014-10-28,3.0,,,585.1
2014-10-29,3.0,,,581.62
2014-10-30,3.0,,,576.65
2014-11-01,,1.3,0.0,
2014-11-03,3.0,,,576.5
2014-11-04,3.0,,,580.62
2014-11-05,3.0,,,585.97
2014-11-06,3.0,,,588.48
2014-11-07,3.0,,,590.44
2014-11-10,3.0,,,589.72
2014-11-11,3.0,,,586.33
2014-11-12,3.0,,,590.58
2014-11-13,3.0,,,592.48
2014-11-14,3.0,,,594.14
2014-11-17,3.0,,,595.84
2014-11-18,3.0,,,595.22
2014-11-19,3.0,,,596.21
2014-11-20,3.0,,,599.53
2014-11-21,3.0,,,600.37
2014-11-24,3.0,,,595.32
2014-11-25,3.0,,,594.36
2014-11-26,3.0,,,597.89
2014-11-27,3.0,,,600.25
2014-11-28,3.0,,,598.94
2014-12-01,3.0,2.9,-0.4,605.46
2014-12-02,3.0,,,610.79
2014-12-03,3.0,,,614.77
2014-12-04,3.0,,,612.44
2014-12-05,3.0,,,611.68
2014-12-09,3.0,,,611.4
2014-12-10,3.0,,,613.77
2014-12-11,3.0,,,615.49
2014-12-12,3.0,,,615.9
2014-12-15,3.0,,,617.45
2014-12-16,3.0,,,618.49
2014-12-17,,,,621.41
2014-12-18,,,,619.19
2014-12-19,3.0,,,614.16
2014-12-22,,,,612.55
2014-12-23,3.0,,,610.26
2014-12-24,3.0,,,608.47
2014-12-26,,,,609.17
2014-12-29,,,,608.15
2014-12-30,,,,607.38
2015-01-01,,2.7,0.1,
2015-01-02,3.0,,,606.75
2015-01-05,3.0,,,612.47
2015-01-06,3.0,,,616.76
2015-01-07,3.0,,,616.09
2015-01-08,3.0,,,614.76
2015-01-09,3.0,,,613.08
2015-01-12,3.0,,,614.03
2015-01-13,3.0,,,616.52
2015-01-14,3.0,,,617.53
2015-01-15,3.0,,,625.38
2015-01-16,3.0,,,623.67
2015-01-19,3.0,,,627.01
2015-01-20,3.0,,,629.09
2015-01-21,3.0,,,627.23
2015-01-22,3.0,,,628.44
2015-01-23,3.0,,,625.95
2015-01-26,3.0,,,626.38
2015-01-27,3.0,,,625.67
2015-01-28,3.0,,,623.37
2015-01-29,3.0,,,622.44
2015-01-30,3.0,,,626.48
2015-02-01,,2.0,0.4,
2015-02-02,3.0,,,632.03
2015-02-03,3.0,,,632.19
2015-02-04,3.0,,,626.97
2015-02-05,3.0,,,627.09
2015-02-06,3.0,,,624.8
2015-02-09,,,,623.21
2015-02-10,3.0,,,626.04
2015-02-11,3.0,,,626.44
2015-02-12,3.0,,,628.22
2015-02-13,3.0,,,626.92
2015-02-16,3.0,,,620.18
2015-02-17,3.0,,,619.72
2015-02-18,3.0,,,619.72
2015-02-19,3.0,,,620.4
2015-02-20,3.0,,,620.33
2015-02-23,3.0,,,616.86
2015-02-24,3.0,,,621.18
2015-02-25,,,,622.88
2015-02-26,,,,619.5
2015-02-27,3.0,,,617.67
2015-03-01,,1.6,0.6,
2015-03-02,,,,618.76
2015-03-03,,,,617.38
2015-03-04,3.0,,,617.6
2015-03-05,,,,619.78
2015-03-06,3.0,,,619.61
2015-03-09,3.0,,,624.68
2015-03-10,3.0,,,628.47
2015-03-11,3.0,,,633.03
2015-03-12,3.0,,,637.59
2015-03-13,3.0,,,633.54
2015-03-16,3.0,,,639.02
2015-03-17,3.0,,,639.37
2015-03-18,3.0,,,640.84
2015-03-19,3.0,,,642.18
2015-03-20,3.0,,,638.82
2015-03-23,3.0,,,635.62
2015-03-24,3.0,,,627.0
2015-03-25,3.0,,,623.65
2015-03-26,3.0,,,619.79
2015-03-27,3.0,,,620.68
2015-03-30,3.0,,,622.79
2015-03-31,3.0,,,626.87
2015-04-01,3.0,1.7,0.6,626.58
2015-04-02,3.0,,,618.22
2015-04-06,3.0,,,614.77
2015-04-07,,,,610.74
2015-04-08,,,,611.01
2015-04-09,3.0,,,611.05
2015-04-10,3.0,,,613.91
2015-04-13,3.0,,,619.42
2015-04-14,3.0,,,621.1
2015-04-15,3.0,,,614.06
2015-04-16,3.0,,,616.7
2015-04-17,3.0,,,612.3
2015-04-20,3.0,,,612.73
2015-04-21,3.0,,,615.42
2015-04-22,3.0,,,616.42
2015-04-23,3.0,,,618.02
2015-04-24,3.0,,,618.12
2015-04-27,3.0,,,614.42
2015-04-28,3.0,,,611.08
2015-04-29,3.0,,,606.39
2015-04-30,3.0,,,606.82
2015-05-01,,0.8,0.2,
2015-05-04,,,,611.28
2015-05-05,3.0,,,614.48
2015-05-06,,,,611.89
2015-05-07,3.0,,,608.84
2015-05-08,3.0,,,610.61
2015-05-11,,,,605.77
2015-05-12,3.0,,,606.92
2015-05-13,,,,607.31
2015-05-14,3.0,,,600.5
2015-05-15,3.0,,,598.4
2015-05-18,3.0,,,597.1
2015-05-19,3.0,,,599.06
2015-05-20,3.0,,,603.09
2015-05-22,3.0,,,605.41
2015-05-25,3.0,,,607.6
2015-05-26,3.0,,,609.87
2015-05-27,3.0,,,612.62
2015-05-28,3.0,,,616.14
2015-05-29,3.0,,,617.45
2015-06-01,3.0,2.7,0.5,616.66
2015-06-02,3.0,,,621.69
2015-06-03,3.0,,,622.21
2015-06-04,3.0,,,626.01
2015-06-05,3.0,,,628.06
2015-06-08,3.0,,,635.61
2015-06-09,3.0,,,633.7
2015-06-10,3.0,,,626.55
2015-06-11,3.0,,,624.45
2015-06-12,3.0,,,631.98
2015-06-15,3.0,,,631.06
2015-06-16,3.0,,,634.13
2015-06-17,3.0,,,633.69
2015-06-18,3.0,,,637.8
2015-06-19,3.0,,,629.59
2015-06-22,3.0,,,632.31
2015-06-23,3.0,,,630.64
2015-06-24,3.0,,,634.54
2015-06-25,3.0,,,632.82
2015-06-26,3.0,,,631.81
2015-06-30,3.0,,,634.58
2015-07-01,3.0,2.5,0.4,639.04
2015-07-02,3.0,,,639.04
2015-07-03,3.0,,,637.02
2015-07-06,3.0,,,636.39
2015-07-07,,,,641.5
2015-07-08,,,,648.33
2015-07-09,3.0,,,652.4
2015-07-10,3.0,,,646.94
2015-07-13,3.0,,,646.15
2015-07-14,3.0,,,647.68
2015-07-15,3.0,,,643.6
2015-07-17,3.0,,,643.07
2015-07-20,3.0,,,644.9
2015-07-21,3.0,,,649.3
2015-07-22,3.0,,,651.17
2015-07-23,3.0,,,654.19
2015-07-24,3.0,,,654.29
2015-07-27,3.0,,,660.67
2015-07-28,3.0,,,665.18
2015-07-29,3.0,,,664.5
2015-07-30,3.0,,,665.52
2015-07-31,3.0,,,672.19
2015-08-01,,1.1,0.7,
2015-08-03,3.0,,,671.11
2015-08-04,3.0,,,678.44
2015-08-05,3.0,,,677.36
2015-08-06,3.0,,,682.55
2015-08-07,3.0,,,684.12
2015-08-10,,,,678.36
2015-08-11,3.0,,,676.43
2015-08-12,,,,680.32
2015-08-13,,,,681.76
2015-08-14,3.0,,,684.89
2015-08-17,3.0,,,683.83
2015-08-18,3.0,,,689.36
2015-08-19,3.0,,,697.25
2015-08-20,3.0,,,694.88
2015-08-21,3.0,,,694.19
2015-08-24,3.0,,,693.94
2015-08-25,3.0,,,705.68
2015-08-26,3.0,,,699.91
2015-08-27,3.0,,,706.24
2015-08-28,3.0,,,699.69
2015-08-31,3.0,,,690.12
2015-09-01,3.0,2.6,0.5,695.25
2015-09-02,3.0,,,691.88
2015-09-03,3.0,,,688.24
2015-09-04,3.0,,,688.41
2015-09-07,3.0,,,691.22
2015-09-08,3.0,,,693.78
2015-09-09,3.0,,,688.33
2015-09-10,3.0,,,688.33
2015-09-11,3.0,,,691.03
2015-09-14,3.0,,,684.54
2015-09-15,3.0,,,688.65
2015-09-16,3.0,,,686.38
2015-09-17,3.0,,,680.16
2015-09-21,3.0,,,676.74
2015-09-22,3.0,,,682.67
2015-09-23,3.0,,,696.47
2015-09-24,3.0,,,700.43
2015-09-25,3.0,,,705.92
2015-09-28,3.0,,,697.91
2015-09-29,3.0,,,705.29
2015-09-30,,,,704.68
2015-10-01,3.0,1.5,0.4,698.72
2015-10-02,3.0,,,695.53
2015-10-05,3.0,,,695.33
2015-10-06,3.0,,,685.83
2015-10-07,3.0,,,681.29
2015-10-08,3.0,,,678.59
2015-10-09,3.0,,,681.7
2015-10-13,3.0,,,675.37
2015-10-14,3.0,,,683.05
2015-10-15,3.0,,,681.07
2015-10-16,3.0,,,675.62
2015-10-19,3.25,,,673.91
2015-10-20,3.25,,,679.31
2015-10-21,,,,684.21
2015-10-22,3.25,,,692.7
2015-10-23,3.25,,,691.62
2015-10-26,3.25,,,686.95
2015-10-27,3.25,,,685.64
2015-10-28,3.25,,,687.45
2015-10-29,,,,687.37
2015-10-30,3.25,,,690.34
2015-11-01,,1.8,0.0,
2015-11-02,3.25,,,690.32
2015-11-03,3.25,,,691.92
2015-11-04,3.25,,,691.19
2015-11-05,3.25,,,688.94
2015-11-06,3.25,,,693.49
2015-11-09,3.25,,,697.07
2015-11-10,3.25,,,701.26
2015-11-11,3.25,,,702.7
2015-11-12,3.25,,,699.08
2015-11-13,3.25,,,702.51
2015-11-16,3.25,,,705.09
2015-11-17,3.25,,,709.59
2015-11-18,3.25,,,710.46
2015-11-19,3.25,,,714.12
2015-11-20,,,,711.96
2015-11-23,3.25,,,709.04
2015-11-24,3.25,,,715.66
2015-11-25,,,,711.42
2015-11-26,3.25,,,713.47
2015-11-27,,,,712.13
2015-11-30,3.25,,,712.63
2015-12-01,,1.5,0.0,711.2
2015-12-02,,,,707.15
2015-12-03,3.25,,,703.47
2015-12-04,3.25,,,701.56
2015-12-07,3.25,,,701.04
2015-12-09,3.25,,,706.34
2015-12-10,3.25,,,704.7
2015-12-11,3.25,,,703.54
2015-12-14,3.25,,,707.11
2015-12-15,3.25,,,711.52
2015-12-16,3.25,,,709.82
2015-12-17,3.25,,,709.23
2015-12-18,3.5,,,708.5
2015-12-21,3.5,,,702.7
2015-12-22,3.5,,,694.37
2015-12-23,3.5,,,693.72
2015-12-24,3.5,,,696.26
2015-12-28,3.5,,,700.77
2015-12-29,3.5,,,704.42
2015-12-30,3.5,,,707.34
2016-01-01,,0.3,0.5,
2016-01-04,3.5,,,710.16
2016-01-05,3.5,,,716.94
2016-01-06,3.5,,,715.08
2016-01-07,3.5,,,715.84
2016-01-08,3.5,,,721.31
2016-01-11,3.5,,,723.31
2016-01-12,3.5,,,729.78
2016-01-13,3.5,,,730.28
2016-01-14,3.5,,,726.57
2016-01-15,3.5,,,725.98
2016-01-18,3.5,,,730.31
2016-01-19,3.5,,,730.2
2016-01-20,3.5,,,726.19
2016-01-21,3.5,,,729.22
2016-01-22,3.5,,,726.63
2016-01-25,3.5,,,715.63
2016-01-26,3.5,,,717.46
2016-01-27,3.5,,,720.14
2016-01-28,3.5,,,716.21
2016-01-29,3.5,,,711.72
2016-02-01,3.5,2.8,0.3,710.37
2016-02-02,3.5,,,714.44
2016-02-03,3.5,,,713.54
2016-02-04,3.5,,,709.43
2016-02-05,3.5,,,698.49
2016-02-08,3.5,,,700.02
2016-02-09,3.5,,,709.75
2016-02-10,3.5,,,715.41
2016-02-11,3.5,,,711.34
2016-02-12,3.5,,,713.47
2016-02-15,3.5,,,708.63
2016-02-16,3.5,,,701.39
2016-02-17,3.5,,,704.92
2016-02-18,3.5,,,705.44
2016-02-19,3.5,,,700.74
2016-02-22,3.5,,,702.38
2016-02-23,3.5,,,693.78
2016-02-24,3.5,,,693.23
2016-02-25,3.5,,,698.47
2016-02-26,3.5,,,691.36
2016-02-29,3.5,,,689.18
2016-03-01,3.5,2.1,0.4,694.17
2016-03-02,3.5,,,694.82
2016-03-03,3.5,,,688.48
2016-03-04,3.5,,,686.64
2016-03-07,3.5,,,681.39
2016-03-08,3.5,,,681.63
2016-03-09,3.5,,,682.0
2016-03-10,3.5,,,678.72
2016-03-11,3.5,,,678.22
2016-03-14,3.5,,,683.0
2016-03-15,3.5,,,684.74
2016-03-16,3.5,,,685.98
2016-03-17,3.5,,,688.11
2016-03-18,3.5,,,672.06
2016-03-21,3.5,,,671.97
2016-03-22,3.5,,,677.52
2016-03-23,3.5,,,677.42
2016-03-24,3.5,,,677.16
2016-03-28,3.5,,,682.36
2016-03-29,3.5,,,680.84
2016-03-30,3.5,,,683.16
2016-03-31,3.5,,,675.1
2016-04-01,3.5,0.7,0.3,669.8
2016-04-04,3.5,,,671.24
2016-04-05,3.5,,,669.55
2016-04-06,3.5,,,674.93
2016-04-07,3.5,,,676.62
2016-04-08,3.5,,,680.79
2016-04-11,3.5,,,682.45
2016-04-12,3.5,,,682.16
2016-04-13,3.5,,,674.58
2016-04-14,3.5,,,670.8
2016-04-15,3.5,,,668.38
2016-04-18,3.5,,,666.6
2016-04-19,3.5,,,666.0
2016-04-20,3.5,,,657.9
2016-04-21,3.5,,,660.38
2016-04-22,3.5,,,660.34
2016-04-25,3.5,,,666.8
2016-04-26,3.5,,,668.36
2016-04-27,3.5,,,669.01
2016-04-28,3.5,,,668.49
2016-04-29,3.5,,,663.4
2016-05-01,,1.8,0.2,
2016-05-02,3.5,,,659.34
2016-05-03,3.5,,,660.88
2016-05-04,3.5,,,667.89
2016-05-05,3.5,,,670.36
2016-05-06,3.5,,,667.43
2016-05-09,3.5,,,666.89
2016-05-10,3.5,,,670.97
2016-05-11,3.5,,,677.2
2016-05-12,3.5,,,678.5
2016-05-13,3.5,,,682.55
2016-05-16,3.5,,,689.34
2016-05-17,3.5,,,692.52
2016-05-18,3.5,,,692.77
2016-05-19,3.5,,,691.32
2016-05-20,3.5,,,696.96
2016-05-23,3.5,,,692.19
2016-05-24,3.5,,,693.89
2016-05-25,3.5,,,692.87
2016-05-26,3.5,,,692.24
2016-05-27,3.5,,,687.34
2016-05-30,3.5,,,687.43
2016-05-31,3.5,,,690.27
2016-06-01,3.5,0.8,0.4,689.81
2016-06-02,3.5,,,693.61
2016-06-03,3.5,,,691.36
2016-06-06,3.5,,,683.27
2016-06-07,3.5,,,680.55
2016-06-08,3.5,,,679.85
2016-06-09,3.5,,,673.14
2016-06-10,3.5,,,678.18
2016-06-13,3.5,,,683.67
2016-06-14,3.5,,,685.0
2016-06-15,3.5,,,688.34
2016-06-16,3.5,,,685.89
2016-06-17,3.5,,,689.83
2016-06-20,3.5,,,685.64
2016-06-21,3.5,,,679.8
2016-06-22,3.5,,,676.03
2016-06-23,3.5,,,672.8
2016-06-24,3.5,,,669.88
2016-06-28,3.5,,,680.21
2016-06-29,3.5,,,674.16
2016-06-30,3.5,,,661.49
2016-07-01,3.5,0.5,0.2,661.37
2016-07-04,3.5,,,659.64
2016-07-05,3.5,,,659.26
2016-07-06,3.5,,,661.29
2016-07-07,3.5,,,664.51
2016-07-08,3.5,,,664.06
2016-07-11,3.5,,,661.5
2016-07-12,3.5,,,657.84
2016-07-13,3.5,,,657.82
2016-07-14,3.5,,,658.2
2016-07-15,3.5,,,650.92
2016-07-18,3.5,,,650.58
2016-07-19,3.5,,,650.84
2016-07-20,3.5,,,651.53
2016-07-21,3.5,,,651.43
2016-07-22,3.5,,,650.09
2016-07-25,3.5,,,650.78
2016-07-26,3.5,,,656.33
2016-07-27,3.5,,,661.04
2016-07-28,3.5,,,664.94
2016-07-29,3.5,,,664.94
2016-08-01,3.5,2.5,0.0,656.95
2016-08-02,3.5,,,657.47
2016-08-03,3.5,,,654.76
2016-08-04,3.5,,,657.21
2016-08-05,3.5,,,657.36
2016-08-08,3.5,,,656.98
2016-08-09,3.5,,,654.79
2016-08-10,3.5,,,653.06
2016-08-11,3.5,,,649.29
2016-08-12,3.5,,,645.22
2016-08-16,3.5,,,648.31
2016-08-17,3.5,,,649.01
2016-08-18,3.5,,,657.46
2016-08-19,3.5,,,656.05
2016-08-22,3.5,,,660.94
2016-08-23,3.5,,,667.31
2016-08-24,3.5,,,668.57
2016-08-25,3.5,,,671.49
2016-08-26,3.5,,,665.94
2016-08-29,3.5,,,662.93
2016-08-30,3.5,,,671.32
2016-08-31,3.5,,,673.17
2016-09-01,3.5,1.4,0.2,678.57
2016-09-02,3.5,,,680.28
2016-09-05,3.5,,,675.43
2016-09-06,3.5,,,673.61
2016-09-07,3.5,,,669.49
2016-09-08,3.5,,,660.95
2016-09-09,3.5,,,661.93
2016-09-12,3.5,,,670.61
2016-09-13,3.5,,,674.18
2016-09-14,3.5,,,672.97
2016-09-15,3.5,,,674.93
2016-09-16,3.5,,,671.36
2016-09-20,3.5,,,674.67
2016-09-21,3.5,,,672.73
2016-09-22,3.5,,,666.89
2016-09-23,3.5,,,657.32
2016-09-26,3.5,,,659.71
2016-09-27,3.5,,,662.34
2016-09-28,3.5,,,661.96
2016-09-29,3.5,,,662.27
2016-09-30,3.5,,,659.08
2016-10-01,,-0.4,0.2,
2016-10-03,3.5,,,658.02
2016-10-04,3.5,,,658.59
2016-10-05,3.5,,,662.29
2016-10-06,3.5,,,664.86
2016-10-07,3.5,,,666.97
2016-10-11,3.5,,,667.93
2016-10-12,3.5,,,667.47
2016-10-13,3.5,,,667.19
2016-10-14,3.5,,,670.88
2016-10-17,3.5,,,670.37
2016-10-18,3.5,,,670.61
2016-10-19,3.5,,,668.47
2016-10-20,3.5,,,667.41
2016-10-21,3.5,,,666.74
2016-10-24,3.5,,,667.09
2016-10-25,3.5,,,660.38
