fecha,ANTO.L,BHP,CAP.SN,FCX,GLEN.L,PUCOBRE.SN,SCCO,SQM-B.SN
2012-04-26,1186.490966796875,29.296621322631836,10280.2236328125,28.83946990966797,432.3401184082031,2307.289306640625,17.9172306060791,19756.173828125
2012-04-27,1199.431396484375,29.55535316467285,10219.70703125,29.129762649536133,434.5763854980469,2307.289306640625,18.29485511779785,19830.572265625
2012-04-30,1175.54248046875,29.57526206970215,10279.2080078125,29.259639739990234,422.99761962890625,2307.289306640625,18.531574249267578,19907.767578125
2012-05-01,1183.5054931640625,30.052919387817383,,29.381881713867188,431.9425354003906,,18.666839599609375,
2012-05-02,1153.6436767578125,29.853900909423828,10230.8955078125,29.12213134765625,423.04736328125,2307.289306640625,18.757017135620117,20003.21875
2012-05-03,1102.8795166015625,29.22895622253418,10088.4951171875,28.167184829711914,423.79266357421875,2307.289306640625,18.711931228637695,19835.48828125
2012-05-04,1067.0457763671875,28.55226707458496,9986.2734375,27.808122634887695,407.741455078125,2318.758544921875,18.16522789001465,19811.958984375
2012-05-07,,28.408966064453125,9890.662109375,27.808122634887695,,2318.758544921875,18.17085838317871,19646.1640625
2012-05-08,1025.239990234375,27.879552841186523,9756.9072265625,27.212234497070312,389.6030578613281,2255.23095703125,17.742517471313477,19699.078125
2012-05-09,1044.3814697265625,27.596946716308594,9668.92578125,27.143478393554688,395.5167236328125,2255.23095703125,17.63932991027832,19555.15234375
2012-05-10,1042.3905029296875,27.93529510498047,9719.783203125,26.97541046142578,394.0755615234375,2191.703369140625,17.679452896118164,19589.7265625
2012-05-11,1035.4208984375,27.393932342529297,9871.8447265625,26.539945602416992,383.7391357421875,2191.703369140625,17.599199295043945,19428.875
2012-05-14,1011.5269775390625,26.852584838867188,9600.267578125,26.203807830810547,369.62591552734375,2191.703369140625,17.238046646118164,19430.98828125
2012-05-15,998.5841064453125,26.17987632751465,9479.73828125,24.943275451660156,367.88671875,2185.985595703125,16.61892318725586,19415.466796875
2012-05-16,1007.54443359375,25.642505645751953,9305.8056640625,24.882156372070312,361.02703857421875,2128.176025390625,16.498533248901367,19065.533203125
2012-05-17,1021.4828491210938,25.296199798583984,9230.5400390625,24.576570510864258,352.22869873046875,2013.825927734375,16.28643035888672,18956.89453125
2012-05-18,1030.443359375,24.874263763427734,9133.400390625,24.301549911499023,343.38079833984375,2007.4730224609375,16.143108367919922,18740.302734375
2012-05-21,1025.4652099609375,25.662405014038086,,24.8745174407959,349.4451599121094,,16.595989227294922,
2012-05-22,1071.262451171875,25.308141708374023,9316.99609375,24.546018600463867,359.486083984375,2020.1785888671875,16.56159019470215,18816.490234375
2012-05-23,1027.456298828125,25.13300132751465,9219.3515625,25.004390716552734,341.6409606933594,2020.1785888671875,16.573060989379883,18871.521484375
2012-05-24,1022.478271484375,24.997665405273438,9215.7890625,24.882156372070312,343.9772644042969,1982.0623779296875,16.61892318725586,19327.98828125
2012-05-25,1012.5224609375,24.603593826293945,9116.62109375,24.759920120239258,338.65850830078125,1982.0623779296875,16.504262924194336,19398.5390625
2012-05-28,,,9026.095703125,,,1982.0623779296875,,19320.9296875
2012-05-29,1053.3416748046875,25.483278274536133,8899.96875,25.386369705200195,352.0299377441406,1982.0623779296875,16.911277770996094,19526.234375
2012-05-30,1012.5224609375,24.504074096679688,8990.494140625,24.759920120239258,342.98309326171875,1982.0623779296875,16.45266342163086,19548.09765625
2012-05-31,997.5884399414062,24.492137908935547,9281.3955078125,24.477264404296875,338.5094299316406,1969.3568115234375,16.30936050415039,18978.05859375
2012-06-01,986.6367797851562,24.301074981689453,9048.4716796875,24.500181198120117,332.3953857421875,1969.3568115234375,16.343751907348633,18862.3515625
2012-06-04,,24.229419708251953,8802.830078125,24.698801040649414,,1969.3568115234375,16.4870662689209,18531.46875
2012-06-05,,24.372722625732422,8840.97265625,24.897438049316406,,1969.3568115234375,16.659048080444336,18610.482421875
2012-06-06,1048.364013671875,25.168827056884766,9154.763671875,25.714868545532227,345.71710205078125,1969.3568115234375,16.980073928833008,18855.29296875
2012-06-07,1079.2275390625,25.642505645751953,9462.955078125,25.669031143188477,359.0884704589844,1969.3568115234375,17.025938034057617,18920.208984375
2012-06-08,1055.333251953125,25.08125877380371,9757.4150390625,25.844741821289062,355.708251953125,1982.0623779296875,17.06606101989746,19064.123046875
2012-06-11,1049.359375,24.770774841308594,9568.73828125,25.172462463378906,361.4246826171875,1982.0623779296875,16.71636962890625,18824.958984375
2012-06-12,1048.364013671875,25.45940399169922,9430.40625,25.638479232788086,364.70538330078125,1982.0623779296875,16.888357162475586,18759.357421875
2012-06-13,1065.2891845703125,25.1489200592041,9284.9541015625,25.478044509887695,352.9246826171875,1982.0623779296875,17.060333251953125,18724.072265625
2012-06-14,1049.359375,25.296199798583984,9255.4580078125,25.898223876953125,339.702392578125,1982.0623779296875,17.06606101989746,18740.302734375
2012-06-15,1069.271484375,25.873374938964844,9334.2900390625,26.23436164855957,338.4597473144531,1963.003662109375,17.61066246032715,18737.478515625
2012-06-18,1068.2760009765625,26.239582061767578,9407.5205078125,26.173242568969727,326.480224609375,1963.003662109375,17.62786293029785,19009.802734375
2012-06-19,1091.174560546875,26.66152000427246,9459.3935546875,27.08236312866211,328.07080078125,1994.7679443359375,18.00048065185547,19232.03515625
2012-06-20,1117.0604248046875,26.550065994262695,9558.5654296875,26.97541046142578,331.30181884765625,1994.7679443359375,18.05780601501465,19325.1640625
2012-06-21,1075.2449951171875,25.13300132751465,9414.1318359375,25.20301628112793,320.76385498046875,1994.7679443359375,17.335494995117188,19057.775390625
2012-06-22,1041.394775390625,25.20067024230957,9519.408203125,24.675888061523438,310.82232666015625,1994.7679443359375,17.455881118774414,19049.31640625
2012-06-25,1030.443359375,24.392623901367188,9369.3779296875,24.141111373901367,306.3485107421875,1994.7679443359375,17.14059066772461,18872.23046875
2012-06-26,1029.447021484375,24.539899826049805,9322.587890625,24.148754119873047,300.930419921875,1994.7679443359375,17.19791030883789,19049.31640625
2012-06-27,1042.3905029296875,24.719024658203125,9377.0068359375,24.55365562438965,296.5561218261719,1994.7679443359375,17.48455047607422,19348.44140625
2012-06-28,1041.394775390625,24.67523956298828,9244.271484375,24.645328521728516,291.83392333984375,1994.7679443359375,17.524673461914062,19442.27734375
2012-06-29,1083.2099609375,25.992786407470703,9404.9755859375,26.02809715270996,293.8221740722656,2064.648193359375,18.06354522705078,19704.7265625
2012-07-02,1092.170166015625,26.08833122253418,,25.88294792175293,297.2520751953125,,18.052080154418945,
2012-07-03,1133.985107421875,26.5102596282959,9567.7197265625,26.89900779724121,301.9742736816406,2064.648193359375,18.401765823364258,19672.978515625
2012-07-04,1126.0203857421875,,9657.736328125,,310.2257385253906,2064.648193359375,,19718.83203125
2012-07-05,1129.0072021484375,26.34705352783203,9718.2568359375,27.097637176513672,313.7550354003906,2064.648193359375,18.413230895996094,19851.466796875
2012-07-06,1104.1171875,25.853477478027344,9588.0634765625,26.746213912963867,308.5356750488281,2064.648193359375,18.201128005981445,19853.5859375
2012-07-09,1090.178955078125,25.610660552978516,9404.9755859375,26.3795108795166,306.94500732421875,2064.648193359375,17.989015579223633,19605.9609375
2012-07-10,1079.2275390625,25.053394317626953,9376.4970703125,25.2794189453125,308.7344970703125,2077.353759765625,17.742517471313477,19569.96875
2012-07-11,1078.23193359375,25.22853660583496,9395.82421875,24.957799911499023,314.450927734375,2096.41162109375,17.78837776184082,19890.27734375
2012-07-12,1035.4208984375,24.61553382873535,9381.07421875,24.957799911499023,307.83984375,2077.353759765625,17.6966495513916,20027.13671875
2012-07-13,1066.2845458984375,25.164846420288086,9505.673828125,25.628793716430664,314.7988586425781,2077.353759765625,18.06354522705078,20135.7890625
2012-07-16,1064.2933349609375,24.997665405273438,,25.27402114868164,314.6497802734375,,18.034881591796875,
2012-07-17,1039.4033203125,25.204654693603516,9598.9814453125,25.374279022216797,315.1468811035156,2077.353759765625,18.160999298095703,20318.5078125
2012-07-18,1067.2801513671875,25.236495971679688,9775.859375,25.466829299926758,315.2461853027344,2077.353759765625,18.201128005981445,20449.736328125
2012-07-19,1083.2099609375,25.933090209960938,9766.6298828125,26.546586990356445,320.1175537109375,2096.41162109375,18.52215003967285,20382.00390625
2012-07-20,1059.3153076171875,25.49522590637207,9747.66015625,26.045276641845703,315.5942077636719,2096.41162109375,18.24125862121582,20441.26953125
2012-07-23,1022.478271484375,25.033489227294922,9462.6103515625,25.158321380615234,307.0444641113281,2096.41162109375,17.92022132873535,20561.203125
2012-07-24,1040.399169921875,24.88620376586914,9347.7666015625,24.433349609375,299.886474609375,2096.41162109375,17.66798973083496,20604.94921875
2012-07-25,1052.3463134765625,25.21659278869629,9070.91796875,24.240530014038086,301.7257995605469,2096.41162109375,17.490280151367188,20451.146484375
2012-07-26,1056.3287353515625,25.825611114501953,8923.2646484375,24.919248580932617,306.54742431640625,2096.41162109375,17.811304092407227,20290.29296875
2012-07-27,1065.2891845703125,26.665498733520508,9020.6748046875,25.813894271850586,311.3690490722656,2096.41162109375,18.155263900756836,20537.919921875
2012-07-30,1082.2142333984375,26.550065994262695,8898.142578125,26.214956283569336,316.53857421875,2096.41162109375,18.396032333374023,20576.01953125
2012-07-31,1067.2801513671875,26.40676498413086,8931.46875,25.96814727783203,318.2783508300781,2064.965576171875,18.504959106445312,20429.982421875
2012-08-01,1093.1656494140625,26.3271484375,8745.8759765625,25.829322814941406,320.6146545410156,2061.535400390625,18.42469596862793,20157.662109375
2012-08-02,1036.4166259765625,26.315221786499023,8737.1611328125,25.212310791015625,314.6993713378906,2061.535400390625,18.212589263916016,19794.322265625
2012-08-03,1084.2052001953125,27.071514129638672,9041.18359375,25.837032318115234,319.1234436035156,2061.535400390625,18.602415084838867,20346.732421875
2012-08-06,1102.1263427734375,27.159088134765625,9036.568359375,26.484882354736328,326.9275817871094,2061.471435546875,18.88904571533203,20101.919921875
2012-08-07,1115.06884765625,27.2426700592041,9153.97265625,27.202150344848633,334.6322326660156,2061.471435546875,19.089679718017578,19992.568359375
2012-08-08,1121.04248046875,27.453645706176758,9180.6357421875,27.47209358215332,335.9246520996094,2060.201171875,19.11834716796875,20041.24609375
2012-08-09,1124.029541015625,27.668596267700195,9073.9951171875,27.765167236328125,342.78424072265625,2029.326904296875,19.204328536987305,19912.14453125
2012-08-10,1128.011962890625,27.82781219482422,9057.587890625,28.004257202148438,342.486083984375,2029.326904296875,19.364850997924805,20312.87109375
2012-08-13,1112.08203125,27.56510353088379,9132.9541015625,27.36412239074707,343.08251953125,2029.326904296875,19.133901596069336,20312.1640625
2012-08-14,1108.0997314453125,27.43771743774414,9048.359375,27.001623153686523,345.8661804199219,1998.89697265625,18.868310928344727,20340.375
2012-08-15,1087.1922607421875,27.151123046875,,26.80881118774414,345.56787109375,,18.764389038085938,
2012-08-16,1091.174560546875,27.549175262451172,9171.40625,27.233013153076172,347.8047790527344,1998.89697265625,18.94337272644043,20504.060546875
2012-08-17,1100.1351318359375,27.4974308013916,9308.802734375,27.25613784790039,350.0914001464844,1998.89697265625,18.84522247314453,20853.990234375
2012-08-20,1100.1351318359375,27.52927589416504,9294.9609375,27.271574020385742,351.6819763183594,1997.9439697265625,18.799030303955078,20845.5234375
2012-08-21,1135.9761962890625,27.660627365112305,9131.4140625,28.14308738708496,357.8954162597656,1994.7679443359375,18.94337272644043,20747.4609375
2012-08-22,1115.06884765625,27.744220733642578,8943.259765625,28.536420822143555,354.515380859375,1964.845947265625,18.879863739013672,20759.455078125
2012-08-23,1146.927978515625,27.485485076904297,8758.1806640625,28.359033584594727,363.8604736328125,1964.845947265625,18.874094009399414,20339.67578125
2012-08-24,1130.0030517578125,27.385974884033203,8615.6552734375,27.865436553955078,364.70538330078125,1935.369140625,18.764389038085938,20132.259765625
2012-08-27,,27.13519859313965,8446.9833984375,27.495235443115234,,1935.369140625,18.591184616088867,20314.982421875
2012-08-28,1127.01611328125,27.127241134643555,8520.2958984375,27.510658264160156,381.755126953125,1935.369140625,18.850988388061523,20243.720703125
2012-08-29,1118.0556640625,26.81675910949707,8279.84765625,27.441240310668945,366.3972473144531,1906.3372802734375,18.67778205871582,20745.345703125
2012-08-30,1089.1837158203125,25.865419387817383,8110.66162109375,26.754823684692383,355.4103088378906,1877.3046875,18.493026733398438,20729.822265625
2012-08-31,1102.1263427734375,26.19182014465332,8293.6884765625,27.85000228881836,382.8528747558594,1877.3046875,18.78748321533203,20889.267578125
2012-09-03,1123.0338134765625,,8287.5390625,,385.93511962890625,1877.3046875,,20502.650390625
2012-09-04,1092.170166015625,25.861438751220703,8186.5380859375,27.47209358215332,382.9025573730469,1874.0654296875,18.51612663269043,20816.59765625
2012-09-05,1091.174560546875,25.71962547302246,8216.2724609375,27.18672752380371,387.2774353027344,1874.0654296875,18.46993064880371,20861.744140625
2012-09-06,1151.906005859375,26.436765670776367,8446.9833984375,28.027395248413086,390.1112060546875,1874.0654296875,18.816354751586914,20956.990234375
2012-09-07,1220.6021728515625,27.42940902709961,8767.923828125,30.410579681396484,375.89276123046875,1874.0654296875,19.82097053527832,20961.220703125
2012-09-10,1243.501220703125,27.202518463134766,8760.744140625,30.62653160095215,367.88873291015625,1874.0654296875,19.7747859954834,20947.82421875
2012-09-11,1220.6021728515625,27.749488830566406,8838.6728515625,30.79619026184082,362.2709045410156,1893.1234130859375,19.84406852722168,20815.189453125
